text,label
  I  LOVE  THE  BACKPACK.  THE  COMFORT  IS  PREMIUM.  WILL  DEFINITELY  BUY  AGAIN!  ,1
Very happy with the backpack. quality is fantastic. Support team was responsive.,1
  Great  experience  with  the  backpack.  Super  comfortable  and  the  delivery  was  on  time.  ,1
  Very  happy  with  the  running  shoes.  comfort  is  solid.  Support  team  was  kind.  ,1
Bad experience. jacket quality is broken. I contacted support and it was ignored me.,0
  Very  happy  with  the  phone  case.  design  is  comfortable.  Support  team  was  kind.  ,1
The backpack arrived delayed and the battery feels terrible. Not happy.,0
I want a refund. The smartwatch is poor and the design didn't work as expected.,0
  I  love  the  jacket.  The  durability  is  comfortable.  Will  definitely  buy  again!  ,1
  Disappointed  with  the  keyboard.  The  quality  was  terrible  and  delivery  was  incomplete.  ,0
  Disappointed  with  the  smartwatch.  The  material  was  uncomfortable  and  delivery  was  late.  ,0
The smartwatch exceeded expectations. comfort feels smooth and worth the price.,1
The backpack exceeded expectations. material feels comfortable and worth the price.,1
Great experience with the jacket. Super comfortable and the delivery was quick.,1
  I  love  the  backpack.  The  quality  is  reliable.  Will  definitely  buy  again!  ,1
Disappointed with the keyboard. The durability was uncomfortable and delivery was late.,0
Great experience with the keyboard. Super fantastic and the delivery was on time.,1
Very happy with the smartwatch. sound is smooth. Support team was kind.,1
I love the jacket. The material is reliable. Will definitely buy again!,1
Very happy with the water bottle. battery is comfortable. Support team was responsive.,1
Disappointed with the smartwatch. The fit was poor and delivery was damaged.,0
Disappointed with the backpack. The battery was uncomfortable and delivery was late.,0
I love the backpack. The comfort is reliable. Will definitely buy again!,1
The headphones arrived late and the durability feels unreliable. Not happy.,0
I love the keyboard. The quality is reliable. Will definitely buy again!,1
The running shoes arrived incomplete and the material feels disappointing. Not happy.,0
  The  jacket  arrived  damaged  and  the  battery  feels  poor.  Not  happy.  ,0
Disappointed with the running shoes. The material was broken and delivery was late.,0
Very happy with the running shoes. fit is comfortable. Support team was helpful.,1
Great experience with the phone case. Super smooth and the delivery was quick.,1
Bad experience. headphones quality is disappointing. I contacted support and it was rude.,0
Bad experience. jacket quality is broken. I contacted support and it was rude.,0
Great experience with the running shoes. Super comfortable and the delivery was early.,1
The phone case arrived damaged and the battery feels unreliable. Not happy.,0
Great experience with the keyboard. Super comfortable and the delivery was quick.,1
The jacket exceeded expectations. material feels premium and worth the price.,1
Great experience with the smartwatch. Super comfortable and the delivery was quick.,1
  I  want  a  refund.  The  headphones  is  terrible  and  the  fit  didn't  work  as  expected.  ,0
  The  keyboard  exceeded  expectations.  battery  feels  excellent  and  worth  the  price.  ,1
  The  jacket  arrived  delayed  and  the  quality  feels  cheap.  Not  happy.  ,0
Very happy with the smartwatch. fit is amazing. Support team was kind.,1
Great experience with the water bottle. Super excellent and the delivery was quick.,1
  Great  experience  with  the  backpack.  Super  reliable  and  the  delivery  was  quick.  ,1
Great experience with the keyboard. Super excellent and the delivery was on time.,1
Great experience with the backpack. Super reliable and the delivery was early.,1
Bad experience. phone case quality is poor. I contacted support and it was rude.,0
Great experience with the backpack. Super fantastic and the delivery was early.,1
  Bad  experience.  jacket  quality  is  unreliable.  I  contacted  support  and  it  was  unhelpful.  ,0
  I  love  the  phone  case.  The  material  is  solid.  Will  definitely  buy  again!  ,1
The smartwatch exceeded expectations. battery feels amazing and worth the price.,1
  I  want  a  refund.  The  jacket  is  terrible  and  the  quality  didn't  work  as  expected.  ,0
Bad experience. phone case quality is unreliable. I contacted support and it was rude.,0
Bad experience. jacket quality is uncomfortable. I contacted support and it was slow.,0
  The  keyboard  arrived  damaged  and  the  durability  feels  cheap.  Not  happy.  ,0
THE JACKET EXCEEDED EXPECTATIONS. DESIGN FEELS EXCELLENT AND WORTH THE PRICE.,1
I want a refund. The phone case is disappointing and the battery didn't work as expected.,0
I love the smartwatch. The design is solid. Will definitely buy again!,1
  The  jacket  exceeded  expectations.  material  feels  solid  and  worth  the  price.  ,1
  Bad  experience.  running  shoes  quality  is  broken.  I  contacted  support  and  it  was  rude.  ,0
  Great  experience  with  the  keyboard.  Super  premium  and  the  delivery  was  early.  ,1
  I  want  a  refund.  The  keyboard  is  terrible  and  the  sound  didn't  work  as  expected.  ,0
I want a refund. The keyboard is unreliable and the comfort didn't work as expected.,0
  I  want  a  refund.  The  headphones  is  disappointing  and  the  comfort  didn't  work  as  expected.  ,0
  The  water  bottle  exceeded  expectations.  material  feels  reliable  and  worth  the  price.  ,1
Great experience with the headphones. Super fantastic and the delivery was early.,1
The jacket exceeded expectations. comfort feels solid and worth the price.,1
Great experience with the headphones. Super comfortable and the delivery was on time.,1
Disappointed with the keyboard. The durability was uncomfortable and delivery was incomplete.,0
I love the headphones. The comfort is reliable. Will definitely buy again!,1
  The  phone  case  exceeded  expectations.  fit  feels  fantastic  and  worth  the  price.  ,1
  Great  experience  with  the  water  bottle.  Super  fantastic  and  the  delivery  was  early.  ,1
GREAT EXPERIENCE WITH THE PHONE CASE. SUPER COMFORTABLE AND THE DELIVERY WAS ON TIME.,1
I love the jacket. The material is smooth. Will definitely buy again!,1
  Disappointed  with  the  phone  case.  The  material  was  broken  and  delivery  was  late.  ,0
Disappointed with the water bottle. The battery was uncomfortable and delivery was damaged.,0
I love the jacket. The design is solid. Will definitely buy again!,1
Great experience with the running shoes. Super reliable and the delivery was quick.,1
Great experience with the backpack. Super smooth and the delivery was early.,1
Bad experience. jacket quality is unreliable. I contacted support and it was slow.,0
  I  want  a  refund.  The  phone  case  is  broken  and  the  design  didn't  work  as  expected.  ,0
The smartwatch arrived late and the quality feels unreliable. Not happy.,0
THE KEYBOARD ARRIVED DAMAGED AND THE SOUND FEELS SCRATCHY. NOT HAPPY.,0
  I  love  the  backpack.  The  material  is  reliable.  Will  definitely  buy  again!  ,1
  I  love  the  keyboard.  The  comfort  is  reliable.  Will  definitely  buy  again!  ,1
Bad experience. phone case quality is scratchy. I contacted support and it was ignored me.,0
  Great  experience  with  the  running  shoes.  Super  comfortable  and  the  delivery  was  quick.  ,1
The keyboard arrived damaged and the sound feels disappointing. Not happy.,0
I love the smartwatch. The quality is reliable. Will definitely buy again!,1
Great experience with the water bottle. Super amazing and the delivery was on time.,1
DISAPPOINTED WITH THE PHONE CASE. THE SOUND WAS POOR AND DELIVERY WAS DAMAGED.,0
Disappointed with the smartwatch. The sound was broken and delivery was delayed.,0
  Disappointed  with  the  backpack.  The  fit  was  disappointing  and  delivery  was  damaged.  ,0
The phone case arrived incomplete and the design feels poor. Not happy.,0
  The  jacket  arrived  delayed  and  the  material  feels  poor.  Not  happy.  ,0
Disappointed with the jacket. The quality was broken and delivery was delayed.,0
Disappointed with the water bottle. The sound was scratchy and delivery was incomplete.,0
I want a refund. The jacket is poor and the comfort didn't work as expected.,0
Very happy with the running shoes. fit is fantastic. Support team was responsive.,1
Great experience with the jacket. Super premium and the delivery was early.,1
Disappointed with the backpack. The design was unreliable and delivery was incomplete.,0
Bad experience. jacket quality is uncomfortable. I contacted support and it was ignored me.,0
  I  want  a  refund.  The  keyboard  is  cheap  and  the  battery  didn't  work  as  expected.  ,0
Very happy with the phone case. quality is solid. Support team was helpful.,1
The smartwatch arrived delayed and the durability feels cheap. Not happy.,0
  I  love  the  keyboard.  The  durability  is  fantastic.  Will  definitely  buy  again!  ,1
Bad experience. jacket quality is terrible. I contacted support and it was slow.,0
Bad experience. backpack quality is scratchy. I contacted support and it was rude.,0
  The  jacket  exceeded  expectations.  comfort  feels  comfortable  and  worth  the  price.  ,1
Disappointed with the smartwatch. The durability was uncomfortable and delivery was delayed.,0
The water bottle arrived delayed and the battery feels scratchy. Not happy.,0
The phone case arrived delayed and the fit feels scratchy. Not happy.,0
Very happy with the running shoes. battery is excellent. Support team was responsive.,1
Bad experience. running shoes quality is unreliable. I contacted support and it was ignored me.,0
Bad experience. keyboard quality is disappointing. I contacted support and it was rude.,0
  Very  happy  with  the  phone  case.  durability  is  amazing.  Support  team  was  kind.  ,1
  Bad  experience.  running  shoes  quality  is  terrible.  I  contacted  support  and  it  was  slow.  ,0
  The  water  bottle  arrived  incomplete  and  the  design  feels  cheap.  Not  happy.  ,0
The headphones exceeded expectations. fit feels smooth and worth the price.,1
  I  want  a  refund.  The  jacket  is  broken  and  the  design  didn't  work  as  expected.  ,0
  I  want  a  refund.  The  keyboard  is  broken  and  the  sound  didn't  work  as  expected.  ,0
  Disappointed  with  the  backpack.  The  sound  was  cheap  and  delivery  was  incomplete.  ,0
  I  love  the  phone  case.  The  sound  is  comfortable.  Will  definitely  buy  again!  ,1
Disappointed with the headphones. The material was unreliable and delivery was late.,0
  Bad  experience.  headphones  quality  is  disappointing.  I  contacted  support  and  it  was  rude.  ,0
Bad experience. keyboard quality is unreliable. I contacted support and it was unhelpful.,0
  Disappointed  with  the  running  shoes.  The  material  was  poor  and  delivery  was  damaged.  ,0
Great experience with the keyboard. Super comfortable and the delivery was early.,1
  I  love  the  phone  case.  The  quality  is  excellent.  Will  definitely  buy  again!  ,1
