customer_id,age,income_band,city_tier,membership_type,num_visits,days_since_last_purchase,product_categories_purchased,num_transactions,avg_transaction_value,discount_used,total_spend,target
C101521,55.0,Low,Tier 3,Silver,20.0,265.0,6.0,1.0,223.63,317.48,0.0,601.17
C101522,28.0,Low,Tier 3,Gold,23.0,118.0,3.0,7.0,314.62,357.23,1624.15,1305.22
C101523,25.0,High,Tier 2,Silver,18.0,19.0,6.0,2.0,476.3,203.19,621.28,1612.82
C101524,49.0,Mid,Tier 2,Gold,18.0,286.0,5.0,4.0,374.65,173.75,1371.92,1203.6
C101525,20.0,,,Silver,22.0,364.0,8.0,4.0,477.59,279.69,1685.65,1656.84
C101526,34.0,Mid,Tier 3,Silver,16.0,91.0,3.0,4.0,264.21,190.81,934.61,975.57
C101527,25.0,Mid,Tier 3,Gold,17.0,308.0,3.0,1.0,311.38,241.27,155.69,408.61
C101528,19.0,Mid,Tier 1,Gold,23.0,14.0,6.0,4.0,565.73,289.3,2214.58,2143.35
C101529,66.0,High,Tier 1,Gold,,122.0,2.0,6.0,611.6,336.87,3255.46,2424.11
C101530,22.0,Mid,Tier 2,Silver,16.0,4.0,4.0,2.0,338.15,250.69,472.42,799.62
C101531,18.0,Mid,Tier 3,Gold,14.0,145.0,5.0,4.0,322.67,214.85,1165.61,1487.57
C101532,67.0,Mid,Tier 2,Silver,17.0,223.0,,6.0,465.68,150.63,2688.31,2096.74
C101533,27.0,Mid,Tier 3,Silver,12.0,352.0,8.0,,354.17,136.59,204.57,1082.25
C101534,61.0,Low,Tier 2,Gold,25.0,307.0,5.0,5.0,248.56,295.57,,1339.08
C101535,,Mid,Tier 1,Gold,20.0,342.0,5.0,6.0,503.59,230.39,2766.25,2294.91
C101536,26.0,Low,Tier 3,Platinum,19.0,238.0,4.0,4.0,379.94,277.19,1398.26,1211.49
C101537,23.0,High,,Silver,18.0,143.0,4.0,5.0,481.07,219.45,2449.14,1838.44
C101538,55.0,Mid,Tier 2,Gold,23.0,331.0,4.0,3.0,388.0,243.98,,966.76
C101539,50.0,High,Tier 1,Silver,25.0,21.0,4.0,2.0,489.5,316.05,,1426.4
C101540,43.0,Mid,Tier 1,Gold,21.0,298.0,2.0,4.0,621.46,227.38,2044.72,1480.95
C101541,30.0,Mid,Tier 1,Gold,18.0,361.0,7.0,7.0,431.42,220.24,2712.41,2281.29
C101542,22.0,Low,Tier 2,Gold,15.0,8.0,5.0,8.0,244.67,228.56,1757.23,2022.66
C101543,48.0,,Tier 2,Gold,17.0,239.0,5.0,4.0,444.55,177.36,1458.33,1178.05
C101544,30.0,Mid,Tier 2,Gold,12.0,320.0,4.0,2.0,417.21,147.96,632.61,581.65
C101545,49.0,Low,Tier 1,Silver,29.0,253.0,9.0,2.0,198.7,337.3,0.0,1342.9
C101546,54.0,Low,Tier 1,Platinum,13.0,357.0,7.0,3.0,658.83,129.05,1870.65,1858.24
C101547,63.0,Low,Tier 2,Platinum,18.0,100.0,4.0,5.0,311.08,219.21,1285.49,1640.93
C101548,44.0,Mid,Tier 3,Silver,19.0,233.0,2.0,,253.48,248.91,1412.48,1138.47
C101549,18.0,Mid,Tier 2,Silver,16.0,299.0,5.0,4.0,523.82,213.0,1874.46,1646.41
C101550,32.0,High,Tier 1,Silver,14.0,25.0,4.0,3.0,629.73,185.01,1598.84,1477.91
C101551,,Mid,Tier 2,Gold,,204.0,3.0,5.0,291.27,320.78,946.71,1390.1
C101552,46.0,Mid,Tier 3,Platinum,13.0,351.0,7.0,7.0,504.85,211.93,3218.4,2409.97
C101553,50.0,,Tier 3,Gold,20.0,,4.0,5.0,412.69,308.89,1729.41,1640.25
C101554,42.0,High,Tier 3,Silver,21.0,298.0,5.0,4.0,346.28,239.52,1204.84,1303.54
C101555,26.0,High,Tier 3,Silver,17.0,271.0,2.0,2.0,474.3,273.58,759.66,766.7
C101556,65.0,Low,Tier 2,Silver,13.0,98.0,5.0,2.0,148.46,176.37,229.06,679.45
C101557,58.0,High,Tier 3,Silver,24.0,136.0,8.0,6.0,288.26,322.39,,2030.67
C101558,70.0,Mid,Tier 1,Silver,17.0,179.0,2.0,1.0,478.15,250.91,342.27,715.73
C101559,63.0,,Tier 3,Silver,26.0,157.0,5.0,3.0,470.47,403.69,965.56,1417.5
C101560,33.0,High,Tier 3,Silver,20.0,,7.0,,572.0,,825.88,1434.23
C101561,31.0,Mid,Tier 3,Silver,22.0,238.0,5.0,,305.82,340.44,0.0,653.2
C101562,31.0,Low,Tier 2,Gold,21.0,151.0,5.0,5.0,452.18,264.38,,1939.3
C101563,66.0,Mid,Tier 3,Silver,16.0,234.0,3.0,5.0,269.44,236.54,1273.94,1074.14
C101564,47.0,Low,Tier 1,Silver,20.0,241.0,10.0,5.0,393.01,235.07,1706.71,2295.31
C101565,42.0,Mid,Tier 2,Gold,22.0,355.0,6.0,7.0,586.02,296.21,3668.42,2593.23
C101566,69.0,Low,Tier 2,Platinum,14.0,298.0,9.0,7.0,346.03,131.1,2187.02,2327.19
C101567,49.0,Mid,Tier 2,Gold,14.0,206.0,3.0,2.0,293.56,173.31,664.64,855.68
C101568,66.0,High,Tier 2,Gold,20.0,64.0,6.0,2.0,607.58,278.35,965.98,1771.65
C101569,70.0,Low,Tier 2,Gold,22.0,117.0,6.0,9.0,343.1,267.19,2875.51,2773.29
C101570,22.0,Mid,Tier 1,Gold,16.0,121.0,7.0,3.0,489.7,212.48,1191.53,1985.36
C101571,37.0,Mid,Tier 2,Gold,21.0,105.0,6.0,6.0,514.15,252.13,2564.61,2481.86
C101572,56.0,Mid,Tier 2,Silver,17.0,346.0,9.0,7.0,259.35,178.21,1484.06,1569.67
C101573,,Low,Tier 2,Gold,17.0,,7.0,6.0,317.64,227.55,1598.76,1877.56
C101574,25.0,Low,Tier 2,Silver,30.0,362.0,7.0,4.0,199.92,397.89,325.61,850.94
C101575,34.0,Mid,Tier 1,Silver,25.0,43.0,7.0,4.0,532.17,285.74,1840.43,1959.84
C101576,47.0,Mid,Tier 3,Silver,20.0,260.0,3.0,5.0,376.23,305.1,1674.76,1227.41
C101577,60.0,Mid,Tier 2,Silver,16.0,215.0,4.0,3.0,292.58,199.5,679.5,936.43
C101578,23.0,Low,Tier 1,Silver,23.0,279.0,8.0,3.0,304.8,266.51,696.93,1243.23
C101579,49.0,Mid,Tier 2,Gold,18.0,,4.0,8.0,422.99,245.69,3245.86,2755.29
C101580,33.0,Mid,Tier 2,Silver,23.0,190.0,6.0,6.0,243.86,,1364.92,1705.9
C101581,29.0,Low,Tier 2,Silver,21.0,128.0,4.0,6.0,388.96,225.55,1994.72,2030.96
C101582,45.0,Mid,Tier 1,Silver,18.0,255.0,9.0,5.0,367.55,,1678.45,2346.79
C101583,39.0,Low,Tier 1,Silver,17.0,70.0,6.0,8.0,548.29,199.84,4239.21,3454.59
C101584,51.0,Mid,Tier 1,Gold,10.0,241.0,7.0,,505.46,102.78,431.53,983.42
C101585,34.0,High,Tier 1,Silver,22.0,181.0,4.0,2.0,642.81,249.9,984.58,1020.09
C101586,61.0,Mid,Tier 1,Silver,15.0,291.0,3.0,6.0,404.46,150.38,2156.26,1310.63
C101587,22.0,Mid,Tier 3,Silver,28.0,13.0,5.0,8.0,339.29,393.57,2297.84,2377.57
C101588,63.0,Low,Tier 2,Silver,18.0,66.0,4.0,2.0,228.9,220.3,263.42,793.38
C101589,19.0,Low,Tier 2,Silver,13.0,222.0,8.0,1.0,118.49,132.71,110.45,812.62
C101590,57.0,Low,Tier 2,Silver,32.0,136.0,3.0,8.0,395.85,356.15,2789.59,2420.36
C101591,36.0,Mid,Tier 2,Gold,14.0,104.0,7.0,3.0,388.37,141.91,878.73,1637.3
C101592,,High,Tier 1,Platinum,14.0,341.0,4.0,6.0,986.38,163.98,5630.37,3430.29
C101593,19.0,Low,Tier 1,Gold,21.0,331.0,7.0,6.0,544.53,238.52,2881.76,2411.46
C101594,55.0,Low,Tier 1,Silver,15.0,33.0,7.0,2.0,249.17,137.9,345.62,996.67
C101595,26.0,Low,Tier 2,Silver,13.0,192.0,3.0,2.0,,,96.98,441.29
C101596,52.0,Mid,Tier 2,Gold,22.0,244.0,6.0,6.0,390.76,261.0,1985.3,1934.8
C101597,56.0,Mid,Tier 2,Silver,20.0,285.0,3.0,5.0,197.09,229.65,944.84,1087.99
C101598,62.0,Mid,Tier 2,Platinum,20.0,74.0,5.0,4.0,587.52,236.96,2088.29,2179.74
C101599,55.0,High,Tier 3,Silver,23.0,311.0,8.0,5.0,528.73,377.53,2271.61,2126.79
C101600,,Low,Tier 2,Silver,22.0,239.0,5.0,4.0,186.65,269.74,316.3,896.11
C101601,57.0,Mid,Tier 2,Silver,19.0,321.0,7.0,2.0,387.45,180.55,584.46,1078.45
C101602,61.0,Mid,Tier 2,Platinum,21.0,249.0,,8.0,541.78,235.28,3895.82,2734.26
C101603,34.0,Low,Tier 2,Platinum,18.0,318.0,3.0,4.0,402.29,223.9,1397.82,1216.59
C101604,24.0,High,Tier 2,Gold,12.0,10.0,4.0,4.0,588.98,126.25,2075.69,1673.49
C101605,65.0,Low,Tier 2,Silver,19.0,82.0,7.0,5.0,288.95,202.32,1396.97,1877.38
C101606,25.0,Mid,Tier 1,Gold,24.0,194.0,,9.0,451.98,309.84,3985.82,3246.1
C101607,49.0,Mid,Tier 2,Silver,18.0,111.0,7.0,3.0,350.83,204.68,766.01,1644.48
C101608,,High,Tier 3,Silver,19.0,72.0,2.0,4.0,377.02,246.44,1069.81,1111.9
C101609,24.0,Mid,Tier 2,Gold,21.0,259.0,4.0,8.0,447.63,229.66,3293.23,2277.61
C101610,59.0,Low,Tier 3,Platinum,20.0,363.0,1.0,7.0,304.38,337.46,1591.03,539.5
C101611,25.0,High,Tier 2,Silver,17.0,196.0,6.0,2.0,545.13,174.59,869.85,1075.35
C101612,53.0,Mid,Tier 2,Silver,24.0,222.0,6.0,3.0,321.99,282.06,,1265.25
C101613,54.0,Mid,Tier 2,Silver,18.0,223.0,9.0,1.0,249.93,211.55,171.66,1457.15
C101614,21.0,Mid,Tier 2,Silver,19.0,152.0,4.0,2.0,332.72,244.34,168.22,752.75
C101615,27.0,Low,Tier 3,Silver,9.0,248.0,6.0,3.0,230.23,104.22,425.33,678.49
C101616,60.0,Mid,Tier 1,Gold,19.0,295.0,5.0,5.0,463.87,206.09,2214.42,1949.92
C101617,44.0,High,Tier 2,Silver,18.0,41.0,3.0,5.0,343.47,235.34,1406.18,971.61
C101618,24.0,Low,Tier 2,Gold,21.0,100.0,4.0,3.0,317.65,313.15,819.18,1287.2
C101619,70.0,Mid,Tier 3,Silver,23.0,61.0,4.0,2.0,327.91,,344.36,1118.03
C101620,32.0,High,Tier 2,Silver,26.0,290.0,5.0,,,295.3,3272.86,2389.84
C101621,18.0,Mid,Tier 3,Silver,18.0,233.0,6.0,6.0,396.0,,2078.93,2093.58
C101622,66.0,High,Tier 3,Silver,19.0,245.0,2.0,4.0,465.23,261.81,1645.06,1457.51
C101623,18.0,Mid,Tier 2,Silver,13.0,228.0,6.0,4.0,376.3,147.16,1331.4,1524.51
C101624,47.0,High,Tier 3,Gold,23.0,194.0,3.0,5.0,577.01,336.6,2527.35,2097.44
C101625,70.0,Low,Tier 3,Platinum,,299.0,4.0,7.0,332.6,242.6,2230.34,1184.26
C101626,48.0,Mid,Tier 1,Silver,13.0,57.0,8.0,1.0,477.16,162.17,224.67,1305.91
C101627,48.0,Mid,Tier 2,Gold,25.0,253.0,8.0,6.0,431.3,324.05,2282.96,2637.97
C101628,38.0,Mid,Tier 1,Platinum,23.0,305.0,,3.0,628.73,241.09,1595.18,2157.91
C101629,24.0,High,Tier 2,Silver,,76.0,5.0,1.0,372.7,234.3,214.5,1137.14
C101630,48.0,Mid,,Gold,12.0,259.0,3.0,2.0,538.44,171.18,1058.38,975.08
C101631,65.0,Mid,Tier 2,Platinum,24.0,25.0,9.0,6.0,586.93,230.56,3227.0,3425.91
C101632,22.0,Mid,Tier 2,Gold,19.0,59.0,4.0,4.0,496.97,195.09,1673.84,1851.51
C101633,64.0,Mid,Tier 2,Gold,23.0,143.0,3.0,5.0,326.69,293.68,1248.86,1352.45
C101634,39.0,Mid,Tier 1,Gold,14.0,365.0,3.0,1.0,560.61,170.07,500.31,419.41
C101635,46.0,Low,Tier 2,Silver,13.0,,9.0,2.0,248.24,139.83,386.07,1325.23
C101636,26.0,,Tier 2,Gold,21.0,156.0,3.0,5.0,365.78,259.86,1559.39,1442.54
C101637,50.0,High,Tier 2,Platinum,20.0,280.0,3.0,4.0,719.0,250.98,2601.52,2057.12
C101638,27.0,Mid,Tier 2,Silver,14.0,292.0,,3.0,284.67,145.77,622.81,577.56
C101639,32.0,Mid,Tier 1,Gold,20.0,245.0,6.0,1.0,,238.08,394.04,1313.83
C101640,56.0,Mid,Tier 2,Silver,15.0,11.0,5.0,8.0,315.16,150.6,2391.34,2230.69
C101641,20.0,Mid,Tier 3,Silver,17.0,319.0,6.0,3.0,308.38,279.4,859.18,1347.12
C101642,41.0,Low,Tier 1,Gold,15.0,95.0,7.0,6.0,339.96,140.99,1894.87,2087.43
C101643,49.0,Mid,Tier 2,Gold,17.0,,6.0,5.0,427.4,200.77,1967.04,1747.67
C101644,24.0,Mid,Tier 1,Gold,23.0,267.0,6.0,7.0,412.19,295.82,2533.59,2088.55
C101645,33.0,Low,Tier 2,Gold,,105.0,6.0,2.0,167.37,194.03,62.89,822.99
C101646,36.0,Low,Tier 1,Silver,16.0,250.0,5.0,1.0,514.64,187.19,318.89,584.96
C101647,53.0,Mid,Tier 2,Platinum,19.0,184.0,6.0,10.0,562.94,296.76,5475.61,3739.62
C101648,69.0,Mid,Tier 2,Gold,27.0,57.0,7.0,,673.56,295.59,4362.83,3783.6
C101649,62.0,Mid,Tier 1,Gold,14.0,78.0,5.0,5.0,497.05,182.7,,2147.23
C101650,28.0,Low,Tier 2,Silver,19.0,279.0,8.0,3.0,260.0,210.53,397.89,1159.32
C101651,18.0,Mid,Tier 2,Silver,16.0,22.0,4.0,2.0,326.41,232.99,716.92,1389.48
C101652,20.0,Mid,Tier 2,Platinum,20.0,139.0,6.0,6.0,604.71,237.78,3318.75,2900.35
C101653,49.0,Mid,Tier 3,Silver,,182.0,1.0,2.0,322.63,170.66,302.78,269.79
C101654,26.0,Mid,Tier 2,Silver,19.0,140.0,,2.0,242.04,259.0,246.05,742.83
C101655,30.0,Low,Tier 3,Gold,15.0,151.0,7.0,,210.35,202.85,36.87,1181.45
C101656,62.0,High,Tier 2,Gold,21.0,355.0,5.0,3.0,492.93,219.52,1353.75,1158.65
C101657,64.0,,Tier 1,Gold,20.0,11.0,5.0,1.0,385.39,231.97,176.03,804.08
C101658,62.0,Mid,Tier 1,Gold,23.0,359.0,5.0,5.0,514.82,301.23,2062.0,1863.24
C101659,31.0,Low,Tier 2,Platinum,15.0,263.0,6.0,4.0,427.93,176.27,1443.98,1679.57
C101660,50.0,Mid,Tier 2,Silver,18.0,335.0,2.0,1.0,291.76,206.18,213.18,402.17
C101661,50.0,Low,Tier 3,Gold,25.0,235.0,2.0,6.0,197.36,359.9,935.44,1019.43
C101662,27.0,High,Tier 2,Gold,15.0,345.0,,3.0,680.68,119.86,1973.22,1964.98
C101663,47.0,Mid,Tier 2,Gold,21.0,27.0,4.0,4.0,452.66,323.5,1663.68,1980.31
C101664,45.0,Mid,Tier 2,Silver,19.0,262.0,6.0,4.0,395.11,226.6,1325.39,1075.35
C101665,38.0,Low,Tier 2,Silver,25.0,259.0,3.0,6.0,337.78,324.09,1841.37,1277.77
C101666,,Low,Tier 2,Gold,25.0,341.0,5.0,7.0,163.01,337.37,751.01,824.39
C101667,53.0,Mid,Tier 1,Gold,7.0,30.0,4.0,4.0,506.75,57.06,2177.81,1873.34
C101668,46.0,Mid,Tier 1,Silver,18.0,185.0,6.0,1.0,490.57,183.93,245.07,1000.25
C101669,56.0,Mid,Tier 2,Gold,19.0,189.0,5.0,5.0,337.32,267.77,1278.68,1825.44
C101670,58.0,High,Tier 1,Gold,19.0,34.0,4.0,3.0,587.31,207.45,1409.47,1515.02
C101671,48.0,Mid,Tier 2,Silver,21.0,227.0,4.0,2.0,256.37,242.12,437.07,675.56
C101672,32.0,High,Tier 1,Gold,28.0,175.0,7.0,4.0,555.29,316.87,2084.18,2424.48
C101673,58.0,Low,,Gold,25.0,182.0,5.0,7.0,421.76,224.9,2614.61,2183.1
C101674,56.0,Mid,Tier 3,Silver,25.0,249.0,5.0,2.0,,353.03,221.74,839.65
C101675,70.0,Mid,Tier 3,Silver,19.0,273.0,4.0,1.0,213.07,271.2,0.0,674.06
C101676,25.0,,Tier 2,Silver,17.0,242.0,4.0,7.0,201.16,230.61,1028.44,1212.97
C101677,40.0,High,Tier 2,Gold,16.0,141.0,4.0,4.0,519.76,180.5,1865.04,1913.15
C101678,66.0,Mid,Tier 3,Silver,23.0,352.0,6.0,2.0,398.52,312.57,450.0,741.44
C101679,45.0,High,Tier 1,Silver,17.0,77.0,3.0,8.0,446.48,217.26,3102.16,2383.99
C101680,,Mid,Tier 2,Silver,18.0,124.0,4.0,4.0,206.69,,411.67,889.44
C101681,18.0,Low,Tier 1,,18.0,,8.0,1.0,360.94,186.57,396.38,1813.5
C101682,19.0,Mid,Tier 2,Gold,22.0,114.0,8.0,8.0,334.4,214.12,2598.4,2873.46
C101683,60.0,Mid,Tier 3,Silver,19.0,125.0,5.0,2.0,443.42,340.24,562.56,1108.99
C101684,36.0,High,Tier 3,Platinum,19.0,339.0,4.0,6.0,684.76,320.17,3807.97,2871.46
C101685,45.0,High,Tier 3,Silver,15.0,,4.0,1.0,386.83,195.49,191.74,897.06
C101686,40.0,Low,Tier 2,Silver,19.0,187.0,2.0,4.0,225.33,219.39,666.85,870.62
C101687,39.0,Low,Tier 2,Silver,18.0,172.0,3.0,1.0,206.65,214.57,0.0,578.28
C101688,67.0,Low,Tier 3,Gold,14.0,31.0,6.0,4.0,247.36,175.24,625.62,1302.92
C101689,22.0,Mid,Tier 2,Gold,20.0,73.0,5.0,4.0,622.3,224.78,2233.48,2125.35
C101690,58.0,Low,Tier 2,Silver,23.0,99.0,4.0,3.0,330.84,272.44,477.34,1169.35
C101691,65.0,Mid,Tier 1,Gold,15.0,172.0,2.0,3.0,477.06,143.92,1262.31,984.87
C101692,52.0,Mid,Tier 2,Gold,13.0,152.0,2.0,1.0,446.11,213.99,282.22,576.98
C101693,38.0,High,Tier 1,Platinum,,216.0,6.0,7.0,800.73,197.23,5339.97,4020.49
C101694,26.0,Low,Tier 2,Platinum,23.0,137.0,3.0,6.0,491.4,222.87,2755.66,2190.68
C101695,54.0,Mid,Tier 1,Gold,23.0,286.0,,1.0,224.1,298.08,0.0,617.14
C101696,42.0,Low,Tier 2,Silver,19.0,134.0,3.0,6.0,204.82,217.52,1064.59,1140.27
C101697,25.0,High,Tier 1,Silver,,312.0,6.0,1.0,445.38,190.09,297.76,727.98
C101698,37.0,Low,,Platinum,14.0,365.0,3.0,3.0,541.5,167.46,1354.47,1237.73
C101699,68.0,Low,Tier 2,Gold,14.0,244.0,4.0,4.0,313.33,157.93,924.13,824.67
C101700,32.0,Low,Tier 1,Silver,10.0,37.0,4.0,1.0,146.86,117.03,0.0,391.55
C101701,,High,Tier 3,Platinum,22.0,327.0,5.0,8.0,655.45,328.3,4805.15,3432.66
C101702,54.0,Low,Tier 2,Platinum,21.0,298.0,5.0,8.0,402.19,279.93,3034.2,2263.82
C101703,28.0,Mid,Tier 2,Gold,18.0,204.0,3.0,2.0,538.49,196.58,967.01,1305.08
C101704,66.0,Mid,Tier 1,Platinum,20.0,124.0,5.0,9.0,648.77,251.26,5530.67,3961.2
C101705,63.0,Mid,Tier 3,Silver,20.0,260.0,5.0,2.0,293.56,273.44,278.21,564.64
C101706,70.0,Low,Tier 2,Gold,22.0,225.0,4.0,3.0,314.33,254.34,528.21,970.87
C101707,66.0,Low,Tier 2,Platinum,15.0,281.0,6.0,4.0,218.4,157.52,563.34,1458.89
C101708,30.0,Mid,Tier 1,Silver,14.0,236.0,7.0,3.0,318.27,160.18,844.13,1127.63
C101709,29.0,Low,Tier 2,Silver,26.0,,7.0,3.0,86.01,280.79,0.0,851.88
C101710,36.0,Mid,Tier 3,Gold,18.0,354.0,3.0,7.0,536.51,224.44,3490.7,2388.31
C101711,42.0,Mid,Tier 2,Silver,17.0,275.0,9.0,1.0,292.62,180.69,191.78,1429.64
C101712,64.0,Mid,Tier 1,Silver,21.0,116.0,6.0,4.0,435.61,194.96,1600.3,1666.75
C101713,56.0,Low,Tier 1,Silver,16.0,330.0,4.0,2.0,201.25,167.75,206.88,367.07
C101714,52.0,Mid,Tier 1,Silver,17.0,302.0,3.0,1.0,352.1,190.9,303.82,208.14
C101715,64.0,Low,Tier 2,Silver,15.0,173.0,4.0,4.0,216.61,188.4,613.95,886.54
C101716,52.0,Mid,Tier 3,Platinum,21.0,21.0,4.0,3.0,526.68,259.86,1204.66,1701.91
C101717,38.0,Low,Tier 3,Gold,22.0,348.0,2.0,7.0,263.68,314.85,1379.07,1249.17
C101718,,High,Tier 3,,22.0,197.0,5.0,5.0,459.53,327.2,2114.39,2100.2
C101719,45.0,Mid,Tier 1,Silver,17.0,146.0,,6.0,218.04,196.48,1035.85,1567.61
C101720,22.0,Low,Tier 3,Silver,25.0,222.0,5.0,5.0,394.61,364.65,1610.05,1727.91
C101721,57.0,Low,Tier 2,Silver,18.0,25.0,7.0,2.0,200.53,220.48,405.39,1466.73
C101722,52.0,Low,Tier 2,Gold,19.0,302.0,5.0,4.0,276.55,217.98,792.97,908.86
C101723,56.0,Low,Tier 2,Platinum,27.0,66.0,4.0,5.0,353.23,306.35,1473.51,1907.31
C101724,46.0,Low,Tier 1,Silver,13.0,94.0,3.0,,393.71,159.22,247.51,323.94
C101725,59.0,High,Tier 3,Platinum,15.0,204.0,5.0,4.0,,182.18,2251.12,2239.94
C101726,68.0,Mid,Tier 3,Silver,14.0,243.0,4.0,1.0,255.69,132.84,232.98,906.21
C101727,48.0,Low,Tier 3,Silver,21.0,5.0,4.0,3.0,232.47,279.21,463.99,1003.44
C101728,41.0,Mid,Tier 3,Gold,21.0,212.0,3.0,2.0,,283.95,680.22,1016.05
C101729,23.0,Low,Tier 2,Silver,18.0,57.0,,1.0,241.01,218.51,223.89,648.32
C101730,59.0,High,Tier 1,Platinum,13.0,349.0,9.0,4.0,853.1,157.39,3077.36,3046.35
C101731,65.0,Low,Tier 3,Silver,19.0,136.0,7.0,5.0,206.71,252.76,638.44,1354.2
C101732,55.0,Mid,Tier 2,Gold,16.0,179.0,8.0,7.0,379.69,192.85,2457.17,2357.89
C101733,63.0,Mid,Tier 3,Silver,19.0,,4.0,5.0,442.78,299.15,1977.52,1733.02
C101734,63.0,Low,Tier 1,Silver,17.0,57.0,2.0,5.0,216.79,198.14,880.85,1203.69
C101735,60.0,Low,Tier 2,Silver,19.0,60.0,9.0,7.0,274.34,203.48,1637.8,2268.98
C101736,44.0,Mid,,Platinum,18.0,351.0,5.0,7.0,494.88,204.57,3411.34,2800.69
C101737,23.0,High,Tier 2,Gold,22.0,,6.0,3.0,618.34,280.53,1671.79,2066.86
C101738,18.0,Mid,Tier 3,Gold,15.0,83.0,5.0,5.0,369.1,171.18,1602.25,1879.3
C101739,28.0,Mid,Tier 3,Silver,8.0,242.0,2.0,1.0,314.56,133.39,378.02,309.11
C101740,40.0,Mid,Tier 1,Silver,20.0,326.0,6.0,8.0,389.54,224.78,2841.61,2224.84
C101741,57.0,High,Tier 2,Silver,18.0,279.0,5.0,7.0,364.2,241.77,2275.08,2164.54
C101742,42.0,Mid,Tier 1,Gold,15.0,146.0,,6.0,478.04,,2499.33,2370.52
C101743,19.0,Mid,Tier 1,Silver,17.0,241.0,9.0,3.0,236.91,217.45,524.88,1491.06
C101744,29.0,Mid,Tier 2,Silver,15.0,327.0,7.0,1.0,347.59,201.2,377.35,1022.23
C101745,69.0,Low,Tier 2,Gold,27.0,91.0,9.0,7.0,267.39,349.61,1748.47,2576.04
C101746,70.0,High,Tier 2,Gold,13.0,289.0,9.0,5.0,552.44,175.46,2543.85,2276.15
C101747,37.0,Low,Tier 2,Silver,20.0,365.0,8.0,4.0,244.46,214.87,698.21,1298.39
C101748,60.0,Low,Tier 2,Silver,14.0,126.0,4.0,4.0,254.08,185.0,833.94,950.45
C101749,56.0,High,Tier 3,Silver,15.0,325.0,5.0,2.0,220.12,173.63,437.8,905.17
C101750,67.0,Low,Tier 1,Gold,20.0,8.0,2.0,2.0,326.99,208.7,469.86,985.5
C101751,65.0,Low,Tier 2,Silver,21.0,136.0,4.0,7.0,263.25,248.19,1690.38,1898.88
C101752,51.0,Low,Tier 2,,18.0,101.0,5.0,1.0,433.99,245.51,271.94,1306.51
C101753,38.0,Mid,Tier 3,Silver,18.0,10.0,4.0,4.0,501.99,253.95,1889.95,1761.07
C101754,51.0,High,Tier 3,Platinum,17.0,220.0,5.0,3.0,819.61,218.95,2343.23,2360.81
C101755,34.0,Low,Tier 1,Platinum,23.0,193.0,,4.0,404.41,289.88,1251.21,1769.78
C101756,36.0,Low,Tier 2,Silver,14.0,138.0,6.0,3.0,286.85,154.79,724.57,1452.58
C101757,50.0,Mid,Tier 3,Silver,19.0,316.0,3.0,4.0,385.64,285.43,1203.4,789.5
C101758,48.0,High,Tier 2,Silver,12.0,90.0,7.0,4.0,507.48,145.74,1996.45,2318.89
C101759,48.0,Low,Tier 2,Gold,19.0,300.0,5.0,5.0,307.25,202.51,1396.06,1328.22
C101760,38.0,High,Tier 3,Silver,10.0,232.0,2.0,2.0,431.48,176.3,753.85,507.35
C101761,39.0,High,Tier 1,Gold,21.0,328.0,7.0,2.0,695.06,209.35,1224.5,1573.54
C101762,18.0,Low,Tier 2,Silver,,2.0,3.0,3.0,198.69,180.14,233.62,685.47
C101763,49.0,High,Tier 3,Silver,19.0,354.0,5.0,3.0,432.34,291.13,1072.95,1370.53
C101764,48.0,Mid,Tier 1,Gold,19.0,0.0,7.0,7.0,390.47,,2283.13,2221.14
C101765,67.0,Mid,Tier 2,Gold,17.0,260.0,2.0,4.0,614.75,158.41,2179.65,1628.38
C101766,,Mid,Tier 2,Gold,21.0,275.0,8.0,6.0,396.6,247.47,2267.27,2467.46
C101767,42.0,High,Tier 3,Gold,19.0,59.0,6.0,4.0,565.5,201.26,2014.37,2003.91
C101768,21.0,Mid,Tier 3,Gold,18.0,12.0,4.0,4.0,402.8,253.16,1193.48,1455.8
C101769,28.0,Mid,Tier 3,Silver,21.0,13.0,8.0,3.0,316.15,281.17,592.83,1470.06
C101770,35.0,High,Tier 1,Platinum,15.0,47.0,3.0,1.0,909.7,179.59,819.56,1129.15
C101771,,Mid,Tier 3,Gold,11.0,55.0,6.0,1.0,475.26,199.17,219.43,1229.07
C101772,37.0,High,Tier 3,Platinum,23.0,353.0,7.0,2.0,680.47,355.54,1138.92,1566.14
C101773,38.0,High,Tier 2,Platinum,21.0,73.0,4.0,4.0,813.37,241.88,3120.82,2702.21
C101774,58.0,Low,Tier 2,Silver,17.0,,4.0,5.0,293.37,220.4,1366.86,1181.2
C101775,24.0,Low,Tier 1,,23.0,22.0,6.0,7.0,267.29,276.71,1672.62,2480.09
C101776,35.0,Mid,Tier 3,Gold,23.0,239.0,3.0,8.0,,298.7,2663.21,2077.29
C101777,26.0,High,Tier 1,Silver,25.0,165.0,5.0,2.0,519.27,297.53,709.75,1096.23
C101778,34.0,Low,Tier 2,Gold,18.0,197.0,6.0,6.0,370.82,226.77,2050.73,2078.54
C101779,54.0,Mid,Tier 3,Silver,20.0,286.0,2.0,4.0,364.64,398.22,964.21,926.93
